project_id	resourcetype	resourceid
sys-76970301935056198125958244	folder	337401936763
sys-76970301935056198125958244	organization	494667196037
sys-74090064989633477775260804	project	sys-74090064989633477775260804
sys-74090064989633477775260804	folder	30263264461
sys-74090064989633477775260804	folder	337401936763
sys-74090064989633477775260804	organization	494667196037
sys-41776554617278343984866683	project	sys-41776554617278343984866683
sys-41776554617278343984866683	folder	30263264461
sys-41776554617278343984866683	folder	337401936763
sys-41776554617278343984866683	organization	494667196037
sys-00940317187167420853645605	project	sys-00940317187167420853645605
sys-00940317187167420853645605	folder	30263264461
sys-00940317187167420853645605	folder	337401936763
sys-00940317187167420853645605	organization	494667196037
sys-37228506551509639294403000	project	sys-37228506551509639294403000
sys-37228506551509639294403000	folder	30263264461
sys-37228506551509639294403000	folder	337401936763
sys-37228506551509639294403000	organization	494667196037
sys-99756789151921111123230707	project	sys-99756789151921111123230707
sys-99756789151921111123230707	folder	30263264461
sys-99756789151921111123230707	folder	337401936763
sys-99756789151921111123230707	organization	494667196037
sys-85835374083872246741191260	project	sys-85835374083872246741191260
sys-85835374083872246741191260	folder	30263264461
sys-85835374083872246741191260	folder	337401936763
sys-85835374083872246741191260	organization	494667196037
sys-82459729115424303581736331	project	sys-82459729115424303581736331
sys-82459729115424303581736331	folder	30263264461
sys-82459729115424303581736331	folder	337401936763
sys-82459729115424303581736331	organization	494667196037
sys-14388953411845232673921205	project	sys-14388953411845232673921205
sys-14388953411845232673921205	folder	30263264461
sys-14388953411845232673921205	folder	337401936763
sys-14388953411845232673921205	organization	494667196037
sys-09899345519962474362191047	project	sys-09899345519962474362191047
sys-09899345519962474362191047	folder	30263264461
sys-09899345519962474362191047	folder	337401936763
sys-09899345519962474362191047	organization	494667196037
sys-30484638778820061776505349	project	sys-30484638778820061776505349
sys-30484638778820061776505349	folder	30263264461
sys-30484638778820061776505349	folder	337401936763
sys-30484638778820061776505349	organization	494667196037
sys-09143363550982369247939625	project	sys-09143363550982369247939625
sys-09143363550982369247939625	folder	30263264461
sys-09143363550982369247939625	folder	337401936763
sys-09143363550982369247939625	organization	494667196037
sys-79493708984801408643082667	project	sys-79493708984801408643082667
sys-79493708984801408643082667	folder	30263264461
sys-79493708984801408643082667	folder	337401936763
sys-79493708984801408643082667	organization	494667196037
sys-77754962827904532254840829	project	sys-77754962827904532254840829
sys-77754962827904532254840829	folder	30263264461
sys-77754962827904532254840829	folder	337401936763
sys-77754962827904532254840829	organization	494667196037
sys-44123881066413549560827921	project	sys-44123881066413549560827921
sys-44123881066413549560827921	folder	30263264461
sys-44123881066413549560827921	folder	337401936763
sys-44123881066413549560827921	organization	494667196037
sys-30610434029773496982452430	project	sys-30610434029773496982452430
sys-30610434029773496982452430	folder	30263264461
sys-30610434029773496982452430	folder	337401936763
sys-30610434029773496982452430	organization	494667196037
sys-71430744369480959974472706	project	sys-71430744369480959974472706
sys-71430744369480959974472706	folder	30263264461
sys-71430744369480959974472706	folder	337401936763
sys-71430744369480959974472706	organization	494667196037
sys-91576589838257049983334981	project	sys-91576589838257049983334981
sys-91576589838257049983334981	folder	30263264461
sys-91576589838257049983334981	folder	337401936763
sys-91576589838257049983334981	organization	494667196037
sys-68354290258855902685120305	project	sys-68354290258855902685120305
sys-68354290258855902685120305	folder	30263264461
sys-68354290258855902685120305	folder	337401936763
sys-68354290258855902685120305	organization	494667196037
sys-27199835237740585096059304	project	sys-27199835237740585096059304
sys-27199835237740585096059304	folder	30263264461
sys-27199835237740585096059304	folder	337401936763
sys-27199835237740585096059304	organization	494667196037
sys-70352534117709293122725837	project	sys-70352534117709293122725837
sys-70352534117709293122725837	folder	30263264461
sys-70352534117709293122725837	folder	337401936763
sys-70352534117709293122725837	organization	494667196037
sys-11641030398590326635879456	project	sys-11641030398590326635879456
sys-11641030398590326635879456	folder	30263264461
sys-11641030398590326635879456	folder	337401936763
sys-11641030398590326635879456	organization	494667196037
sys-39993602557248932808797093	project	sys-39993602557248932808797093
sys-39993602557248932808797093	folder	30263264461
sys-39993602557248932808797093	folder	337401936763
sys-39993602557248932808797093	organization	494667196037
sys-67409795961012921696814901	project	sys-67409795961012921696814901
sys-67409795961012921696814901	folder	30263264461
sys-67409795961012921696814901	folder	337401936763
sys-67409795961012921696814901	organization	494667196037
sys-33333824000371613010307040	project	sys-33333824000371613010307040
sys-33333824000371613010307040	folder	30263264461
sys-33333824000371613010307040	folder	337401936763
sys-33333824000371613010307040	organization	494667196037
sys-88178127724023383728052824	project	sys-88178127724023383728052824
sys-88178127724023383728052824	folder	30263264461
sys-88178127724023383728052824	folder	337401936763
sys-88178127724023383728052824	organization	494667196037
sys-04756135391741283077137967	project	sys-04756135391741283077137967
sys-04756135391741283077137967	folder	30263264461
sys-04756135391741283077137967	folder	337401936763
sys-04756135391741283077137967	organization	494667196037
sys-75329495164287359555353811	project	sys-75329495164287359555353811
sys-75329495164287359555353811	folder	30263264461
sys-75329495164287359555353811	folder	337401936763
sys-75329495164287359555353811	organization	494667196037
sys-64893690377526710060998057	project	sys-64893690377526710060998057
sys-64893690377526710060998057	folder	30263264461
sys-64893690377526710060998057	folder	337401936763
sys-64893690377526710060998057	organization	494667196037
sys-34432923876801213003735172	project	sys-34432923876801213003735172
sys-34432923876801213003735172	folder	30263264461
sys-34432923876801213003735172	folder	337401936763
sys-34432923876801213003735172	organization	494667196037
sys-00676487733339107259465348	project	sys-00676487733339107259465348
sys-00676487733339107259465348	folder	30263264461
sys-00676487733339107259465348	folder	337401936763
sys-00676487733339107259465348	organization	494667196037
lt-dct-upr	project	lt-dct-upr
lt-dct-upr	folder	857031298135
lt-dct-upr	folder	173952209464
lt-dct-upr	organization	494667196037
sys-09307501676048148577282287	project	sys-09307501676048148577282287
sys-09307501676048148577282287	folder	30263264461
sys-09307501676048148577282287	folder	337401936763
sys-09307501676048148577282287	organization	494667196037
sys-30308330562097471456897538	project	sys-30308330562097471456897538
sys-30308330562097471456897538	folder	30263264461
sys-30308330562097471456897538	folder	337401936763
sys-30308330562097471456897538	organization	494667196037
sys-41922269965185017628292267	project	sys-41922269965185017628292267
sys-41922269965185017628292267	folder	30263264461
sys-41922269965185017628292267	folder	337401936763
sys-41922269965185017628292267	organization	494667196037
sys-73560751764531768591454946	project	sys-73560751764531768591454946
sys-73560751764531768591454946	folder	30263264461
sys-73560751764531768591454946	folder	337401936763
sys-73560751764531768591454946	organization	494667196037
lt-dia-lake-exp-integration	project	lt-dia-lake-exp-integration
lt-dia-lake-exp-integration	folder	9145849410
lt-dia-lake-exp-integration	folder	55753077198
lt-dia-lake-exp-integration	folder	857031298135
lt-dia-lake-exp-integration	folder	173952209464
lt-dia-lake-exp-integration	organization	494667196037
sys-95384071683441881557603508	project	sys-95384071683441881557603508
sys-95384071683441881557603508	folder	30263264461
sys-95384071683441881557603508	folder	337401936763
sys-95384071683441881557603508	organization	494667196037
sys-63571421568818540337789414	project	sys-63571421568818540337789414
sys-63571421568818540337789414	folder	30263264461
sys-63571421568818540337789414	folder	337401936763
sys-63571421568818540337789414	organization	494667196037
sys-98912990751355673150845647	project	sys-98912990751355673150845647
sys-98912990751355673150845647	folder	30263264461
sys-98912990751355673150845647	folder	337401936763
sys-98912990751355673150845647	organization	494667196037
lt-dia-lake-val-integration	project	lt-dia-lake-val-integration
lt-dia-lake-val-integration	folder	128157814122
lt-dia-lake-val-integration	folder	55753077198
lt-dia-lake-val-integration	folder	857031298135
lt-dia-lake-val-integration	folder	173952209464
lt-dia-lake-val-integration	organization	494667196037
lt-dia-lake-prd-integration	project	lt-dia-lake-prd-integration
lt-dia-lake-prd-integration	folder	231037816692
lt-dia-lake-prd-integration	folder	55753077198
lt-dia-lake-prd-integration	folder	857031298135
lt-dia-lake-prd-integration	folder	173952209464
lt-dia-lake-prd-integration	organization	494667196037
sys-85171751693346531106746256	project	sys-85171751693346531106746256
sys-85171751693346531106746256	folder	30263264461
sys-85171751693346531106746256	folder	337401936763
sys-85171751693346531106746256	organization	494667196037
sys-26085829857962098516555477	project	sys-26085829857962098516555477
sys-26085829857962098516555477	folder	30263264461
sys-26085829857962098516555477	folder	337401936763
sys-26085829857962098516555477	organization	494667196037
sys-51954466702292442133059147	project	sys-51954466702292442133059147
sys-51954466702292442133059147	folder	30263264461
sys-51954466702292442133059147	folder	337401936763
sys-51954466702292442133059147	organization	494667196037
sys-53226790756040993123010151	project	sys-53226790756040993123010151
sys-53226790756040993123010151	folder	30263264461
sys-53226790756040993123010151	folder	337401936763
sys-53226790756040993123010151	organization	494667196037
sys-38449337236848324543197187	project	sys-38449337236848324543197187
sys-38449337236848324543197187	folder	30263264461
sys-38449337236848324543197187	folder	337401936763
sys-38449337236848324543197187	organization	494667196037
sys-32166959240988159473119205	project	sys-32166959240988159473119205
sys-32166959240988159473119205	folder	30263264461
sys-32166959240988159473119205	folder	337401936763
sys-32166959240988159473119205	organization	494667196037
sys-37947078976506831544165749	project	sys-37947078976506831544165749
sys-37947078976506831544165749	folder	30263264461
sys-37947078976506831544165749	folder	337401936763
sys-37947078976506831544165749	organization	494667196037
sys-99772036215239207121574180	project	sys-99772036215239207121574180
sys-99772036215239207121574180	folder	30263264461
sys-99772036215239207121574180	folder	337401936763
sys-99772036215239207121574180	organization	494667196037
sys-99585814377093823010546144	project	sys-99585814377093823010546144
sys-99585814377093823010546144	folder	30263264461
sys-99585814377093823010546144	folder	337401936763
sys-99585814377093823010546144	organization	494667196037
sys-28893556943707272220679433	project	sys-28893556943707272220679433
sys-28893556943707272220679433	folder	30263264461
sys-28893556943707272220679433	folder	337401936763
sys-28893556943707272220679433	organization	494667196037
sys-40236320574524949282935817	project	sys-40236320574524949282935817
sys-40236320574524949282935817	folder	30263264461
sys-40236320574524949282935817	folder	337401936763
sys-40236320574524949282935817	organization	494667196037
sys-07094339605545789686441475	project	sys-07094339605545789686441475
sys-07094339605545789686441475	folder	30263264461
sys-07094339605545789686441475	folder	337401936763
sys-07094339605545789686441475	organization	494667196037
sys-21968414293347491783032185	project	sys-21968414293347491783032185
sys-21968414293347491783032185	folder	30263264461
sys-21968414293347491783032185	folder	337401936763
sys-21968414293347491783032185	organization	494667196037
sys-47303464501116100254836026	project	sys-47303464501116100254836026
sys-47303464501116100254836026	folder	30263264461
sys-47303464501116100254836026	folder	337401936763
sys-47303464501116100254836026	organization	494667196037
sys-51201795158346902048518660	project	sys-51201795158346902048518660
sys-51201795158346902048518660	folder	30263264461
